"theta","items","measurement"
1.42,"madde_4",0.805338416408422
1.43,"madde_4",0.806901315766784
1.44,"madde_4",0.808454651438533
1.45,"madde_4",0.809998433984687
1.46,"madde_4",0.811532674786181
1.47,"madde_4",0.813057386031954
1.48,"madde_4",0.814572580707018
1.49,"madde_4",0.816078272580496
1.5,"madde_4",0.817574476193644
1.51,"madde_4",0.819061206847858
1.52,"madde_4",0.820538480592673
1.53,"madde_4",0.822006314213753
1.54,"madde_4",0.823464725220883
1.55,"madde_4",0.82491373183596
1.56,"madde_4",0.826353352980995
1.57,"madde_4",0.827783608266122
1.58,"madde_4",0.829204517977626
1.59,"madde_4",0.830616103065981
1.6,"madde_4",0.832018385133925
1.61,"madde_4",0.83341138642454
1.62,"madde_4",0.834795129809385
1.63,"madde_4",0.836169638776641
1.64,"madde_4",0.837534937419304
1.65,"madde_4",0.838891050423415
1.66,"madde_4",0.840238003056331
1.67,"madde_4",0.841575821155044
1.68,"madde_4",0.842904531114547
1.69,"madde_4",0.844224159876253
1.7,"madde_4",0.845534734916465
1.71,"madde_4",0.846836284234914
1.72,"madde_4",0.848128836343341
1.73,"madde_4",0.849412420254156
1.74,"madde_4",0.850687065469156
1.75,"madde_4",0.851952801968311
1.76,"madde_4",0.853209660198618
1.77,"madde_4",0.854457671063035
1.78,"madde_4",0.855696865909481
1.79,"madde_4",0.856927276519919
1.8,"madde_4",0.858148935099512
1.81,"madde_4",0.859361874265866
1.82,"madde_4",0.86056612703835
1.83,"madde_4",0.861761726827506
1.84,"madde_4",0.86294870742454
1.85,"madde_4",0.864127102990906
1.86,"madde_4",0.865296948047972
1.87,"madde_4",0.866458277466788
1.88,"madde_4",0.867611126457935
1.89,"madde_4",0.868755530561477
1.9,"madde_4",0.869891525637002
1.91,"madde_4",0.871019147853764
1.92,"madde_4",0.872138433680919
1.93,"madde_4",0.873249419877859
1.94,"madde_4",0.874352143484654
1.95,"madde_4",0.875446641812584
1.96,"madde_4",0.876532952434776
1.97,"madde_4",0.877611113176951
1.98,"madde_4",0.878681162108263
1.99,"madde_4",0.879743137532249
2,"madde_4",0.880797077977882
2.01,"madde_4",0.88184302219073
2.02,"madde_4",0.88288100912422
2.03,"madde_4",0.883911077931005
2.04,"madde_4",0.88493326795445
2.05,"madde_4",0.885947618720209
2.06,"madde_4",0.886954169927921
2.07,"madde_4",0.88795296144301
2.08,"madde_4",0.888944033288592
2.09,"madde_4",0.889927425637497
2.1,"madde_4",0.890903178804387
2.11,"madde_4",0.891871333237996
2.12,"madde_4",0.892831929513472
2.13,"madde_4",0.893785008324824
2.14,"madde_4",0.89473061047749
2.15,"madde_4",0.895668776880999
2.16,"madde_4",0.89659954854175
2.17,"madde_4",0.897522966555903
2.18,"madde_4",0.898439072102363
2.19,"madde_4",0.899347906435893
2.2,"madde_4",0.900249510880315
2.21,"madde_4",0.901143926821831
2.22,"madde_4",0.902031195702446
2.23,"madde_4",0.902911359013501
2.24,"madde_4",0.903784458289307
2.25,"madde_4",0.904650535100891
2.26,"madde_4",0.905509631049841
2.27,"madde_4",0.906361787762264
2.28,"madde_4",0.907207046882843
2.29,"madde_4",0.908045450068996
2.3,"madde_4",0.908877038985144
2.31,"madde_4",0.90970185529708
2.32,"madde_4",0.910519940666439
2.33,"madde_4",0.911331336745267
2.34,"madde_4",0.912136085170699
2.35,"madde_4",0.912934227559729
2.36,"madde_4",0.913725805504083
2.37,"madde_4",0.914510860565194
2.38,"madde_4",0.915289434269264
2.39,"madde_4",0.916061568102442
2.4,"madde_4",0.916827303506078
2.41,"madde_4",0.917586681872087
2.42,"madde_4",0.918339744538405
2.43,"madde_4",0.919086532784535
2.44,"madde_4",0.919827087827188
2.45,"madde_4",0.920561450816022
2.46,"madde_4",0.921289662829465
2.47,"madde_4",0.922011764870634
2.48,"madde_4",0.92272779786334
2.49,"madde_4",0.923437802648188
2.5,"madde_4",0.924141819978757
2.51,"madde_4",0.924839890517873
2.52,"madde_4",0.925532054833972
2.53,"madde_4",0.926218353397535
2.54,"madde_4",0.926898826577622
2.55,"madde_4",0.927573514638482
2.56,"madde_4",0.928242457736249
2.57,"madde_4",0.928905695915713
2.58,"madde_4",0.929563269107183
2.59,"madde_4",0.93021521712342
2.6,"madde_4",0.930861579656653
2.61,"madde_4",0.931502396275674
2.62,"madde_4",0.932137706423006
2.63,"madde_4",0.93276754941215
2.64,"madde_4",0.933391964424909
2.65,"madde_4",0.934010990508781
2.66,"madde_4",0.934624666574427
2.67,"madde_4",0.935233031393214
2.68,"madde_4",0.935836123594826
2.69,"madde_4",0.936433981664945
2.7,"madde_4",0.937026643943004
2.71,"madde_4",0.937614148620005
2.72,"madde_4",0.938196533736411
2.73,"madde_4",0.938773837180092
2.74,"madde_4",0.939346096684348
2.75,"madde_4",0.939913349825992
2.76,"madde_4",0.940475634023498
2.77,"madde_4",0.941032986535208
2.78,"madde_4",0.941585444457604
2.79,"madde_4",0.942133044723639
2.8,"madde_4",0.942675824101131
2.81,"madde_4",0.943213819191211
2.82,"madde_4",0.943747066426833
2.83,"madde_4",0.944275602071335
2.84,"madde_4",0.944799462217066
2.85,"madde_4",0.945318682784059
2.86,"madde_4",0.945833299518764
2.87,"madde_4",0.946343347992828
2.88,"madde_4",0.946848863601936
2.89,"madde_4",0.947349881564697
2.9,"madde_4",0.947846436921582
2.91,"madde_4",0.948338564533915
2.92,"madde_4",0.948826299082908
2.93,"madde_4",0.949309675068749
2.94,"madde_4",0.949788726809734
2.95,"madde_4",0.950263488441443
2.96,"madde_4",0.950733993915973
2.97,"madde_4",0.9512002770012
2.98,"madde_4",0.951662371280095
2.99,"madde_4",0.952120310150081
3,"madde_4",0.952574126822433
3.01,"madde_4",0.953023854321716
3.02,"madde_4",0.953469525485269
3.03,"madde_4",0.95391117296272
3.04,"madde_4",0.954348829215556
3.05,"madde_4",0.954782526516712
3.06,"madde_4",0.955212296950213
3.07,"madde_4",0.955638172410844
3.08,"madde_4",0.956060184603859
3.09,"madde_4",0.956478365044728
3.1,"madde_4",0.956892745058914
3.11,"madde_4",0.957303355781686
3.12,"madde_4",0.957710228157966
3.13,"madde_4",0.958113392942207
3.14,"madde_4",0.958512880698304
3.15,"madde_4",0.958908721799535
3.16,"madde_4",0.959300946428534
3.17,"madde_4",0.959689584577291
3.18,"madde_4",0.960074666047186
3.19,"madde_4",0.960456220449047
3.2,"madde_4",0.960834277203236
3.21,"madde_4",0.961208865539764
3.22,"madde_4",0.961580014498435
3.23,"madde_4",0.961947752929008
3.24,"madde_4",0.962312109491394
3.25,"madde_4",0.962673112655871
3.26,"madde_4",0.963030790703323
3.27,"madde_4",0.96338517172551
3.28,"madde_4",0.963736283625352
3.29,"madde_4",0.964084154117238
3.3,"madde_4",0.964428810727364
3.31,"madde_4",0.964770280794079
3.32,"madde_4",0.965108591468263
3.33,"madde_4",0.965443769713724
3.34,"madde_4",0.965775842307604
3.35,"madde_4",0.966104835840822
3.36,"madde_4",0.966430776718518
3.37,"madde_4",0.966753691160526
3.38,"madde_4",0.967073605201864
3.39,"madde_4",0.967390544693234
3.4,"madde_4",0.96770453530155
3.41,"madde_4",0.968015602510467
3.42,"madde_4",0.968323771620944
3.43,"madde_4",0.968629067751806
3.44,"madde_4",0.968931515840333
3.45,"madde_4",0.969231140642852
3.46,"madde_4",0.969527966735356
3.47,"madde_4",0.969822018514124
3.48,"madde_4",0.970113320196364
3.49,"madde_4",0.970401895820861
3.5,"madde_4",0.970687769248644
3.51,"madde_4",0.970970964163659
3.52,"madde_4",0.97125150407346
3.53,"madde_4",0.971529412309903
3.54,"madde_4",0.971804712029857
3.55,"madde_4",0.972077426215927
3.56,"madde_4",0.972347577677177
3.57,"madde_4",0.972615189049874
3.58,"madde_4",0.972880282798237
3.59,"madde_4",0.97314288121519
3.6,"madde_4",0.973403006423134
3.61,"madde_4",0.973660680374717
3.62,"madde_4",0.973915924853617
3.63,"madde_4",0.974168761475336
3.64,"madde_4",0.974419211687992
3.65,"madde_4",0.974667296773128
3.66,"madde_4",0.97491303784652
3.67,"madde_4",0.975156455858996
3.68,"madde_4",0.97539757159726
3.69,"madde_4",0.975636405684722
3.7,"madde_4",0.975872978582331
3.71,"madde_4",0.976107310589417
3.72,"madde_4",0.976339421844539
3.73,"madde_4",0.97656933232633
3.74,"madde_4",0.976797061854356
3.75,"madde_4",0.977022630089974
3.76,"madde_4",0.977246056537196
3.77,"madde_4",0.977467360543553
3.78,"madde_4",0.977686561300968
3.79,"madde_4",0.97790367784663
3.8,"madde_4",0.978118729063869
3.81,"madde_4",0.978331733683039
3.82,"madde_4",0.978542710282396
3.83,"madde_4",0.978751677288986
3.84,"madde_4",0.978958652979532
3.85,"madde_4",0.97916365548132
3.86,"madde_4",0.979366702773094
3.87,"madde_4",0.979567812685947
3.88,"madde_4",0.979767002904215
3.89,"madde_4",0.97996429096637
3.9,"madde_4",0.980159694265923
3.91,"madde_4",0.980353230052311
3.92,"madde_4",0.980544915431807
3.93,"madde_4",0.980734767368408
3.94,"madde_4",0.980922802684742
3.95,"madde_4",0.981109038062961
3.96,"madde_4",0.981293490045645
3.97,"madde_4",0.981476175036701
3.98,"madde_4",0.981657109302257
3.99,"madde_4",0.981836308971567
4,"madde_4",0.982013790037908
